timestamp,PV1 voltage (V),PV1 current (A),PV1 input power(W),PV2 voltage (V),PV2 current (A),PV2 input power(W),AC current R(A),AC voltage R(V),AC current S(A),AC voltage S(V),AC current T(A),AC voltage T(V),output power(W),feed-in power(W),daily yield(kWh),total yield(kWh),feed-in energy(kWh),consume energy(kWh),Inverter Status,Battery operating status,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,dataset,PV1_voltage_(V)_cat,PV2_voltage_(V)_cat,PV1_current_(A)_cat,PV2_current_(A)_cat,PV1_input_power(W)_cat,PV2_input_power(W)_cat,output_power(W)_cat,feed-in_power(W)_cat,Temperature_cat,Dew_Point_C_cat,Humidity_%_cat,Speed_kmh_cat,Precip_Rate_mm_cat,prší?,hour,day_of_week,is_workday,hourly_yield,hourly_feed_in_energy,hourly_consumed,sobestacnost,system_pracuje,pretok,h_spotreba_cat,h_yield_cat,h_feedin_cat
2023-04-28 11:00:00,532.32,0.47,280.69,461.66,0.72,338.15,1.45,242.32,1.31,242.48,1.51,242.93,576.15,-4.0,7.55,1262.25,4.4,1040.33,NormalMode,Normal,16.58,3.84,43.0,,5.47,5.81,1006.59,0.0,0.0,7.23,681.42,IVELKO9,High,High,A<3,Nula,Extremely Low,Extremely Low,Extremely Low,Nula,15 až 20,0 až 5,40-59,5-9,0,neprší,11,4,pracovní den,0.78,0.0,0.07,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-04-28 12:00:00,525.33,0.37,217.0,462.81,0.78,370.5,1.43,241.44,1.28,242.31,1.45,242.49,555.5,-33.08,8.33,1263.02,4.4,1040.4,NormalMode,Normal,16.79,3.53,41.5,,5.63,5.97,1005.99,0.0,0.0,5.08,577.97,IVELKO9,High,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,15 až 20,0 až 5,40-59,5-9,0,neprší,12,4,pracovní den,0.43,0.0,0.03,ne,ano,ne,<100 Wh,<500Wh,Nedodava
2023-04-28 13:00:00,503.13,0.51,276.75,464.24,0.32,165.83,1.18,240.94,1.07,240.96,1.59,242.2,405.08,-21.33,8.75,1263.45,4.4,1040.43,NormalMode,Normal,16.6,3.7,42.42,,4.49,4.68,1005.56,0.0,0.0,2.67,268.33,IVELKO9,High,High,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,15 až 20,0 až 5,40-59,2.5-5,0,neprší,13,4,pracovní den,0.85,0.0,0.07,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-04-28 14:00:00,459.58,2.05,901.58,420.42,1.44,608.33,3.12,240.3,2.11,242.03,2.43,241.59,1639.75,-149.08,9.6,1264.3,4.4,1040.5,NormalMode,Normal,16.31,4.28,45.0,,4.37,4.56,1005.42,0.0,0.0,2.0,189.44,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Neg Extremely Low,15 až 20,0 až 5,40-59,2.5-5,0,neprší,14,4,pracovní den,2.71,0.0,0.03,ne,ano,ne,<100 Wh,2500-4000Wh,Nedodava
2023-04-28 15:00:00,478.87,1.7,838.25,404.06,1.52,639.83,2.91,240.6,2.59,240.98,9.45,243.6,3488.25,-32.0,12.31,1267.01,4.4,1040.53,NormalMode,Normal,15.32,6.72,57.17,,2.68,2.76,1005.11,0.0,0.0,1.58,130.27,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Normal,Neg Extremely Low,15 až 20,5 až 10,40-59,2.5-5,0,neprší,15,4,pracovní den,1.92,0.0,0.06,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-04-28 16:00:00,479.39,1.15,580.92,399.92,0.98,415.25,1.49,239.82,1.55,239.22,1.78,239.02,744.75,-7.5,14.22,1268.92,4.4,1040.59,NormalMode,Normal,13.03,8.91,76.5,,2.06,2.1,1005.28,0.57,0.06,1.25,112.26,IVELKO9,Normal,Normal,A<3,A<3,Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,60-79,0-2.5,0,neprší,16,4,pracovní den,0.94,0.0,0.04,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-04-28 17:00:00,483.38,1.43,717.17,402.52,1.18,503.42,1.5,241.15,1.54,239.27,1.56,239.61,727.92,0.0,15.17,1269.87,4.4,1040.63,NormalMode,Normal,13.11,8.97,76.33,,3.19,3.26,1005.08,0.0,0.25,1.33,125.75,IVELKO9,Normal,Normal,A<3,A<3,Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,60-79,2.5-5,0,neprší,17,4,pracovní den,0.43,0.0,0.02,ne,ano,ne,<100 Wh,<500Wh,Nedodava
2023-04-28 18:00:00,451.54,0.49,242.67,383.36,0.42,175.0,1.61,239.66,1.16,240.45,1.22,241.53,491.17,-17.67,15.59,1270.29,4.4,1040.66,NormalMode,Normal,12.55,9.0,79.25,,2.09,2.12,1004.51,0.0,0.25,0.17,53.05,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,60-79,0-2.5,0,neprší,18,4,pracovní den,1.56,0.12,0.08,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-04-28 19:00:00,344.46,0.23,89.25,361.92,0.16,75.67,2.44,241.94,2.28,241.35,5.76,242.42,2383.67,352.92,17.15,1271.85,4.52,1040.73,NormalMode,Normal,11.97,8.81,81.25,,1.5,1.53,1004.06,0.0,0.25,0.0,18.82,IVELKO9,Low,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,19,4,pracovní den,1.7,0.58,0.0,ano,ano,ano,<100 Wh,1500-2500Wh,500-1500Wh
2023-04-28 20:00:00,56.35,0.0,0.0,192.34,0.0,0.0,1.71,242.03,1.68,240.72,2.19,241.55,1105.54,583.85,18.85,1273.55,5.1,1040.73,NormalMode,Normal,11.74,8.91,82.92,,0.66,0.66,1003.88,0.0,0.25,0.0,1.62,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Nula,Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,20,4,pracovní den,0.97,0.48,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.42,242.08,1.38,241.52,1.66,242.13,751.17,301.75,19.82,1274.52,5.58,1040.73,NormalMode,Normal,11.43,9.11,85.5,,1.29,1.33,1003.9,0.0,0.25,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,21,4,pracovní den,1.14,0.33,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.92,241.02,1.91,240.81,2.08,240.32,1157.08,226.83,20.96,1275.66,5.91,1040.73,NormalMode,Normal,11.45,8.86,84.0,,0.82,0.82,1003.7,0.0,0.25,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,22,4,pracovní den,0.67,0.15,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.2,240.0,1.21,239.72,1.28,238.95,447.58,115.58,21.62,1276.32,6.06,1040.73,NormalMode,Normal,11.43,8.72,83.67,,1.88,1.9,1003.53,0.0,0.25,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,23,4,pracovní den,0.44,0.12,0.0,ano,ano,ano,<100 Wh,<500Wh,<500Wh
2023-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.18,241.19,1.19,241.98,1.28,242.82,432.42,104.75,0.17,1276.77,6.18,1040.73,NormalMode,Normal,11.1,8.64,84.83,,0.91,0.91,1003.22,0.0,0.25,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,0,5,víkend,0.47,0.12,0.0,ano,ano,ano,<100 Wh,<500Wh,<500Wh
2023-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5,241.06,1.48,240.59,1.6,242.52,729.75,99.58,0.63,1277.23,6.31,1040.73,NormalMode,Normal,10.92,8.58,85.75,,0.42,0.42,1002.99,0.0,0.02,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,1,5,víkend,0.66,0.09,0.46,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.37,39.34,0.35,39.89,0.37,39.71,231.5,-673.33,1.29,1277.89,6.4,1041.19,IdleMode,Normal,10.64,8.67,87.67,,0.25,0.25,1002.4,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,2,5,víkend,0.01,0.0,1.17,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-04-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.92,1.3,1277.9,6.4,1042.37,IdleMode,Normal,9.53,8.3,92.0,,0.0,0.0,1002.31,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,3,5,víkend,0.0,0.0,1.2,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-04-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-976.92,1.3,1277.9,6.4,1043.56,IdleMode,Normal,9.95,8.6,91.5,,0.0,0.0,1002.43,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,4,5,víkend,0.0,0.0,1.31,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-909.5,1.3,1277.9,6.4,1044.88,IdleMode,Normal,10.14,8.97,92.0,,0.0,0.0,1002.37,0.0,0.0,0.0,0.97,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,5,5,víkend,0.01,0.0,1.22,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-04-29 06:00:00,58.36,0.01,4.5,61.63,0.02,10.75,0.17,39.48,0.17,39.66,0.17,39.68,17.25,-756.58,1.31,1277.91,6.4,1046.1,IdleMode,Normal,10.21,9.24,93.67,,0.0,0.0,1002.2,0.95,0.25,0.0,5.79,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,6,5,víkend,0.16,0.0,0.64,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-04-29 07:00:00,425.31,0.47,231.83,374.18,0.51,218.83,1.17,237.73,1.14,237.97,1.19,238.46,336.67,-249.58,1.47,1278.07,6.4,1046.74,NormalMode,Normal,10.28,9.71,96.25,,0.34,0.34,1002.37,3.54,2.39,0.42,60.55,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,7,5,víkend,0.55,0.0,0.93,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-04-29 08:00:00,444.78,0.85,415.17,401.06,0.83,367.5,1.3,240.02,2.31,239.35,1.77,241.23,901.42,-1284.0,2.02,1278.62,6.4,1047.67,NormalMode,Normal,10.89,10.35,96.58,,0.94,0.94,1002.54,2.12,4.02,0.5,71.54,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,10 až 15,10 až 15,80-99,0-2.5,0,neprší,8,5,víkend,1.38,0.12,1.24,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-04-29 09:00:00,489.74,3.42,1688.42,407.08,4.24,1738.67,1.47,239.07,3.49,238.35,2.43,241.28,1468.67,70.67,3.39,1279.99,6.52,1048.91,NormalMode,Normal,12.47,11.55,94.25,,1.48,1.49,1002.48,0.0,4.57,3.0,350.25,IVELKO9,Normal,Normal,3<A<7,3<A<7,Low,Normal,Extremely Low,Extremely Low,10 až 15,10 až 15,80-99,0-2.5,0,neprší,9,5,víkend,2.18,0.46,0.04,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-04-29 10:00:00,474.58,5.06,2408.58,397.01,5.35,2148.42,1.63,237.33,5.98,238.75,3.18,239.69,2365.42,340.42,5.58,1282.18,6.98,1048.95,NormalMode,Normal,14.86,12.7,87.0,,1.25,1.25,1002.54,0.0,4.57,4.83,563.72,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Normal,Extremely Low,10 až 15,10 až 15,80-99,0-2.5,0,neprší,10,5,víkend,2.67,0.51,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,500-1500Wh
2023-04-29 11:00:00,464.5,3.11,1471.38,397.9,3.22,1292.62,2.95,239.18,4.42,238.8,2.82,240.56,2300.0,462.85,8.25,1284.85,7.49,1048.95,NormalMode,Normal,15.36,12.8,85.08,,2.92,3.01,1002.53,1.45,4.84,2.69,254.13,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Extremely Low,15 až 20,10 až 15,80-99,2.5-5,0,neprší,11,5,víkend,2.14,0.57,0.0,ano,ano,ano,<100 Wh,1500-2500Wh,500-1500Wh
2023-04-29 12:00:00,468.37,4.39,2087.67,396.51,4.52,1793.5,4.17,239.71,1.99,239.55,3.28,241.6,2125.33,705.17,10.38,1286.98,8.06,1048.95,NormalMode,Normal,14.98,12.9,87.75,,2.29,2.31,1002.71,1.36,6.33,4.92,530.83,IVELKO9,Normal,Normal,A<3,A<3,Normal,Normal,Low,Extremely Low,15 až 20,10 až 15,80-99,0-2.5,0,neprší,12,5,víkend,2.45,0.56,0.0,ano,ano,ano,<100 Wh,1500-2500Wh,500-1500Wh
2023-04-29 13:00:00,443.06,3.13,1492.38,401.85,2.72,1130.0,3.0,238.38,2.7,238.66,6.92,239.71,2873.38,450.77,12.83,1289.43,8.62,1048.95,NormalMode,Normal,15.05,13.07,87.92,,2.55,2.65,1003.05,2.17,7.38,4.23,475.32,IVELKO9,Normal,Normal,A<3,A<3,Normal,Normal,Low,Extremely Low,10 až 15,10 až 15,80-99,0-2.5,0,neprší,13,5,víkend,2.83,0.47,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,<500Wh
2023-04-29 14:00:00,470.74,6.39,3012.25,405.45,4.88,2002.75,3.39,239.35,3.45,239.12,3.72,239.51,2417.25,338.58,15.66,1292.26,9.08,1048.95,NormalMode,Normal,15.98,11.99,77.58,,3.89,4.0,1003.36,0.0,7.87,5.25,578.11,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Extremely Low,15 až 20,10 až 15,60-79,2.5-5,0,neprší,14,5,víkend,1.52,0.28,0.03,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-04-29 15:00:00,460.17,2.23,1078.25,397.46,1.92,783.5,1.37,238.69,1.37,237.22,1.51,239.56,689.08,122.92,17.18,1293.77,9.36,1048.98,NormalMode,Normal,16.2,11.31,73.0,,4.38,4.59,1003.22,0.0,7.87,2.08,225.72,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Extremely Low,Nula,15 až 20,10 až 15,60-79,5-9,0,neprší,15,5,víkend,1.05,0.15,0.07,ne,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 16:00:00,481.22,1.78,885.17,403.64,1.68,697.42,1.98,240.16,2.09,238.69,2.22,240.17,1288.5,240.5,18.22,1294.82,9.51,1049.05,NormalMode,Normal,14.72,10.77,77.5,,5.44,5.7,1003.59,0.0,7.87,1.67,147.1,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Extremely Low,10 až 15,10 až 15,60-79,5-9,0,neprší,16,5,víkend,0.93,0.22,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 17:00:00,448.5,1.06,509.83,390.08,0.91,374.83,1.46,239.26,1.44,240.33,1.58,240.95,757.42,175.75,19.16,1295.76,9.72,1049.05,NormalMode,Normal,15.05,10.29,73.5,,5.85,6.23,1004.06,0.0,7.87,1.08,105.95,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Extremely Low,10 až 15,5 až 10,60-79,5-9,0,neprší,17,5,víkend,0.79,0.23,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 18:00:00,457.08,0.9,435.0,389.62,0.82,342.25,1.48,239.88,1.52,240.4,2.34,238.79,967.17,280.25,19.95,1296.55,9.96,1049.05,NormalMode,Normal,14.51,9.66,73.0,,6.99,7.47,1004.94,0.0,7.87,0.75,80.77,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Extremely Low,10 až 15,5 až 10,60-79,5-9,0,neprší,18,5,víkend,1.12,0.27,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 19:00:00,359.22,0.41,166.58,368.78,0.38,157.5,2.02,240.22,2.09,241.23,2.22,241.42,1281.0,136.75,21.08,1297.68,10.22,1049.05,NormalMode,Normal,13.41,8.96,74.83,,7.94,8.54,1005.98,0.0,7.87,0.0,32.94,IVELKO9,Low,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Extremely Low,10 až 15,5 až 10,60-79,5-9,0,neprší,19,5,víkend,1.03,0.1,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 20:00:00,63.33,0.0,0.0,220.5,0.06,19.33,1.21,239.52,1.27,239.54,1.37,240.92,547.5,35.42,22.1,1298.7,10.32,1049.05,NormalMode,Normal,11.83,8.62,81.33,,6.03,6.46,1007.11,0.0,7.87,0.0,2.36,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,80-99,5-9,0,neprší,20,5,víkend,0.67,0.15,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.4,240.18,1.51,240.22,1.68,240.78,793.58,254.83,22.77,1299.37,10.48,1049.05,NormalMode,Normal,11.05,8.62,85.17,,2.09,2.1,1007.79,0.0,7.87,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Extremely Low,10 až 15,5 až 10,80-99,0-2.5,0,neprší,21,5,víkend,0.92,0.32,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.62,241.47,1.73,242.05,2.1,242.02,1068.83,451.58,23.68,1300.28,10.8,1049.05,NormalMode,Normal,10.61,8.52,87.0,,2.99,3.02,1008.04,0.0,7.87,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Extremely Low,10 až 15,5 až 10,80-99,2.5-5,0,neprší,22,5,víkend,1.42,0.51,0.0,ano,ano,ano,<100 Wh,500-1500Wh,500-1500Wh
2023-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.26,240.38,2.36,241.63,2.62,240.12,1543.5,440.58,25.1,1301.7,11.31,1049.05,NormalMode,Normal,10.65,8.66,87.67,,2.64,2.67,1008.22,0.0,7.87,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Extremely Low,10 až 15,5 až 10,80-99,2.5-5,0,neprší,23,5,víkend,0.92,0.19,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.15,239.62,1.19,240.05,1.2,239.52,426.5,12.08,2.37,1302.62,11.5,1049.05,NormalMode,Normal,10.84,8.86,87.67,,3.04,3.14,1008.44,0.0,7.87,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,2.5-5,0,neprší,0,6,víkend,0.43,0.04,0.0,ano,ano,ano,<100 Wh,<500Wh,<500Wh
2023-04-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.23,238.46,1.32,237.42,1.28,239.26,525.42,101.75,0.64,1303.04,11.54,1049.05,NormalMode,Normal,10.57,8.83,88.83,,0.79,0.79,1008.72,0.0,0.66,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,1,6,víkend,0.57,0.16,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.29,237.72,1.37,237.53,1.39,238.55,581.75,12.33,1.22,1303.62,11.7,1049.05,NormalMode,Normal,10.31,8.67,89.83,,1.03,1.03,1008.86,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,2,6,víkend,0.93,0.03,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.72,238.62,1.71,237.65,1.77,238.32,932.25,66.67,2.15,1304.55,11.72,1049.05,NormalMode,Normal,10.04,8.59,91.25,,1.32,1.32,1009.06,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,10 až 15,5 až 10,80-99,0-2.5,0,neprší,3,6,víkend,0.35,0.08,0.4,ne,ano,ano,1000-1250Wh,<500Wh,<500Wh
2023-04-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.11,19.86,0.1,19.77,0.12,19.72,47.67,-617.42,2.5,1304.9,11.8,1049.45,IdleMode,Normal,9.86,8.67,92.17,,0.95,0.95,1009.42,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,4,6,víkend,0.0,0.0,1.14,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-04-30 05:00:00,29.48,0.0,0.0,26.09,0.0,0.0,0.0,19.84,0.0,19.95,0.0,20.0,0.0,-700.0,2.5,1304.9,11.8,1050.59,IdleMode,Normal,9.6,8.5,92.75,,1.29,1.3,1009.91,0.0,0.0,0.0,1.76,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,5,6,víkend,0.16,0.0,1.09,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-04-30 06:00:00,412.37,0.48,218.08,378.2,0.86,372.75,1.11,240.23,1.09,240.13,1.18,240.72,278.5,-818.58,2.66,1305.06,11.8,1051.68,NormalMode,Normal,9.6,8.36,91.75,,2.04,2.04,1010.39,0.0,0.0,0.17,37.75,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,6,6,víkend,0.38,0.08,0.24,ne,ano,ano,1000-1250Wh,<500Wh,<500Wh
2023-04-30 07:00:00,448.53,1.08,512.17,411.7,1.78,760.83,1.22,241.3,1.19,240.94,1.29,241.71,429.75,130.0,3.03,1305.43,11.88,1051.92,NormalMode,Normal,10.26,8.23,87.33,,3.89,4.02,1010.87,0.0,0.0,1.0,87.8,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,80-99,2.5-5,0,neprší,7,6,víkend,0.47,0.15,0.0,ano,ano,ano,<100 Wh,<500Wh,<500Wh
2023-04-30 08:00:00,499.9,3.94,1985.67,398.88,8.09,3240.08,1.26,241.52,1.2,241.61,1.98,242.28,653.5,169.0,3.51,1305.91,12.03,1051.92,NormalMode,Normal,11.29,8.13,81.08,,4.25,4.43,1011.07,0.0,0.0,2.67,285.03,IVELKO9,High,Normal,3<A<7,7<A<10,Normal,High,Extremely Low,Extremely Low,10 až 15,5 až 10,60-79,2.5-5,0,neprší,8,6,víkend,0.9,0.2,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-04-30 09:00:00,478.56,5.54,2689.69,385.79,8.82,3433.15,2.23,241.02,2.13,240.92,2.29,241.63,1341.85,368.92,4.41,1306.81,12.23,1051.92,NormalMode,Normal,12.59,7.86,73.08,,5.3,5.61,1011.23,0.0,0.0,4.38,463.55,IVELKO9,Normal,Normal,3<A<7,7<A<10,Normal,High,Low,Extremely Low,10 až 15,5 až 10,60-79,5-9,0,neprší,9,6,víkend,3.65,2.98,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,2500-4000Wh
2023-04-30 10:00:00,468.03,7.7,3588.5,390.68,10.28,4030.08,9.73,241.18,9.88,241.44,9.79,242.63,7087.75,6756.33,8.06,1310.46,15.21,1051.92,NormalMode,Normal,13.41,6.91,65.08,,6.22,6.66,1011.51,0.0,0.0,5.67,640.81,IVELKO9,Normal,Normal,7<A<10,10<A<15.4,High,Very High,Very High,Very High,10 až 15,5 až 10,60-79,5-9,0,neprší,10,6,víkend,6.93,6.42,0.0,ano,ano,ano,<100 Wh,>6000Wh,>6000Wh
2023-04-30 11:00:00,465.08,9.77,4562.0,382.47,11.25,4317.0,11.4,242.86,11.78,242.12,11.5,242.88,8388.17,7957.58,14.98,1317.39,21.62,1051.92,NormalMode,Normal,13.86,5.54,57.58,,7.28,7.8,1011.51,0.0,0.0,7.58,754.55,IVELKO9,Normal,Normal,7<A<10,10<A<15.4,Very High,Very High,Very High,Very High,10 až 15,5 až 10,40-59,5-9,0,neprší,11,6,víkend,7.75,6.75,0.0,ano,ano,ano,<100 Wh,>6000Wh,>6000Wh
2023-04-30 12:00:00,463.65,9.95,4640.58,383.83,9.87,3810.25,10.76,241.26,10.16,243.1,11.97,244.22,7971.5,6599.17,22.72,1325.14,28.38,1051.92,NormalMode,Normal,14.3,4.6,52.08,,6.6,7.05,1011.43,0.0,0.0,7.0,755.23,IVELKO9,Normal,Normal,7<A<10,7<A<10,Very High,High,Very High,High,10 až 15,0 až 5,40-59,5-9,0,neprší,12,6,víkend,7.64,6.71,0.0,ano,ano,ano,<100 Wh,>6000Wh,>6000Wh
2023-04-30 13:00:00,460.32,9.83,4544.5,389.91,8.11,3180.5,9.43,242.01,8.85,242.58,11.88,243.47,7286.33,6092.58,30.38,1332.78,35.08,1051.92,NormalMode,Normal,14.76,4.52,50.42,,6.53,7.01,1011.26,0.0,0.0,6.67,754.72,IVELKO9,Normal,Normal,7<A<10,7<A<10,Very High,High,Very High,Very High,10 až 15,0 až 5,40-59,5-9,0,neprší,13,6,víkend,6.89,4.89,0.0,ano,ano,ano,<100 Wh,>6000Wh,4000-6000Wh
