"Datum";"+A/789171 [kW]";"Status";
29.08.2023 02:00;0,369;namìøená data OK;
29.08.2023 02:15;0,405;namìøená data OK;
29.08.2023 02:30;0,292;namìøená data OK;
29.08.2023 02:45;0,347;namìøená data OK;
29.08.2023 03:00;0,358;namìøená data OK;
29.08.2023 03:15;0,334;namìøená data OK;
29.08.2023 03:30;0,282;namìøená data OK;
29.08.2023 03:45;0,409;namìøená data OK;
29.08.2023 04:00;0,342;namìøená data OK;
29.08.2023 04:15;0,107;namìøená data OK;
29.08.2023 04:30;0,161;namìøená data OK;
29.08.2023 04:45;0,283;namìøená data OK;
29.08.2023 05:00;0,324;namìøená data OK;
29.08.2023 05:15;0,082;namìøená data OK;
29.08.2023 05:30;0,145;namìøená data OK;
29.08.2023 05:45;0,54;namìøená data OK;
29.08.2023 06:00;0,316;namìøená data OK;
29.08.2023 06:15;0,143;namìøená data OK;
29.08.2023 06:30;0,426;namìøená data OK;
29.08.2023 06:45;0,263;namìøená data OK;
29.08.2023 07:00;0,213;namìøená data OK;
29.08.2023 07:15;0,108;namìøená data OK;
29.08.2023 07:30;0,117;namìøená data OK;
29.08.2023 07:45;0,095;namìøená data OK;
29.08.2023 08:00;0,006;namìøená data OK;
29.08.2023 08:15;0,007;namìøená data OK;
29.08.2023 08:30;0,032;namìøená data OK;
29.08.2023 08:45;0,005;namìøená data OK;
29.08.2023 09:00;0;namìøená data OK;
29.08.2023 09:15;0,004;namìøená data OK;
29.08.2023 09:30;0,003;namìøená data OK;
29.08.2023 09:45;0,003;namìøená data OK;
29.08.2023 10:00;0;namìøená data OK;
29.08.2023 10:15;0,004;namìøená data OK;
29.08.2023 10:30;0,003;namìøená data OK;
29.08.2023 10:45;0,003;namìøená data OK;
29.08.2023 11:00;0,002;namìøená data OK;
29.08.2023 11:15;0,004;namìøená data OK;
29.08.2023 11:30;0,003;namìøená data OK;
29.08.2023 11:45;0,018;namìøená data OK;
29.08.2023 12:00;0,017;namìøená data OK;
29.08.2023 12:15;0,013;namìøená data OK;
29.08.2023 12:30;0,003;namìøená data OK;
29.08.2023 12:45;0,007;namìøená data OK;
29.08.2023 13:00;0,009;namìøená data OK;
29.08.2023 13:15;0,015;namìøená data OK;
29.08.2023 13:30;0,007;namìøená data OK;
29.08.2023 13:45;0,006;namìøená data OK;
29.08.2023 14:00;0,017;namìøená data OK;
29.08.2023 14:15;0,015;namìøená data OK;
29.08.2023 14:30;0,019;namìøená data OK;
29.08.2023 14:45;0,005;namìøená data OK;
29.08.2023 15:00;0,004;namìøená data OK;
29.08.2023 15:15;0,003;namìøená data OK;
29.08.2023 15:30;0,004;namìøená data OK;
29.08.2023 15:45;0,004;namìøená data OK;
29.08.2023 16:00;2,929;namìøená data OK;
29.08.2023 16:15;2,405;namìøená data OK;
29.08.2023 16:30;1,192;namìøená data OK;
29.08.2023 16:45;0,838;namìøená data OK;
29.08.2023 17:00;0,891;namìøená data OK;
29.08.2023 17:15;1,673;namìøená data OK;
29.08.2023 17:30;2,56;namìøená data OK;
29.08.2023 17:45;1,914;namìøená data OK;
29.08.2023 18:00;2,006;namìøená data OK;
29.08.2023 18:15;1,806;namìøená data OK;
29.08.2023 18:30;0,326;namìøená data OK;
29.08.2023 18:45;0,105;namìøená data OK;
29.08.2023 19:00;0,171;namìøená data OK;
29.08.2023 19:15;0,247;namìøená data OK;
29.08.2023 19:30;0,417;namìøená data OK;
29.08.2023 19:45;0,532;namìøená data OK;
29.08.2023 20:00;0,483;namìøená data OK;
29.08.2023 20:15;0,485;namìøená data OK;
29.08.2023 20:30;0,447;namìøená data OK;
29.08.2023 20:45;0,389;namìøená data OK;
29.08.2023 21:00;0,375;namìøená data OK;
29.08.2023 21:15;0,521;namìøená data OK;
29.08.2023 21:30;0,521;namìøená data OK;
29.08.2023 21:45;0,49;namìøená data OK;
29.08.2023 22:00;0,412;namìøená data OK;
29.08.2023 22:15;0,475;namìøená data OK;
29.08.2023 22:30;0,515;namìøená data OK;
29.08.2023 22:45;0,437;namìøená data OK;
29.08.2023 23:00;0,304;namìøená data OK;
29.08.2023 23:15;0,32;namìøená data OK;
29.08.2023 23:30;0,386;namìøená data OK;
29.08.2023 23:45;0,421;namìøená data OK;
30.08.2023 00:00;0,274;namìøená data OK;
30.08.2023 00:15;0,256;namìøená data OK;
30.08.2023 00:30;0,398;namìøená data OK;
30.08.2023 00:45;0,511;namìøená data OK;
30.08.2023 01:00;0,37;namìøená data OK;
30.08.2023 01:15;0,299;namìøená data OK;
30.08.2023 01:30;0,374;namìøená data OK;
30.08.2023 01:45;0,456;namìøená data OK;
30.08.2023 02:00;0,402;namìøená data OK;
30.08.2023 02:15;0,245;namìøená data OK;
30.08.2023 02:30;0,252;namìøená data OK;
30.08.2023 02:45;0,436;namìøená data OK;
30.08.2023 03:00;0,302;namìøená data OK;
30.08.2023 03:15;0,137;namìøená data OK;
30.08.2023 03:30;0,133;namìøená data OK;
30.08.2023 03:45;0,292;namìøená data OK;
30.08.2023 04:00;0,241;namìøená data OK;
30.08.2023 04:15;0,153;namìøená data OK;
30.08.2023 04:30;0,145;namìøená data OK;
30.08.2023 04:45;0,244;namìøená data OK;
30.08.2023 05:00;0,27;namìøená data OK;
30.08.2023 05:15;0,135;namìøená data OK;
30.08.2023 05:30;0,408;namìøená data OK;
30.08.2023 05:45;0,219;namìøená data OK;
30.08.2023 06:00;0,279;namìøená data OK;
30.08.2023 06:15;0,15;namìøená data OK;
30.08.2023 06:30;0,451;namìøená data OK;
30.08.2023 06:45;0,642;namìøená data OK;
30.08.2023 07:00;0,707;namìøená data OK;
30.08.2023 07:15;0,634;namìøená data OK;
30.08.2023 07:30;0,486;namìøená data OK;
30.08.2023 07:45;0,005;namìøená data OK;
30.08.2023 08:00;0,006;namìøená data OK;
30.08.2023 08:15;0,005;namìøená data OK;
30.08.2023 08:30;0,001;namìøená data OK;
30.08.2023 08:45;0,005;namìøená data OK;
30.08.2023 09:00;0,003;namìøená data OK;
30.08.2023 09:15;0,083;namìøená data OK;
30.08.2023 09:30;0,01;namìøená data OK;
30.08.2023 09:45;0,009;namìøená data OK;
30.08.2023 10:00;0,005;namìøená data OK;
30.08.2023 10:15;0,045;namìøená data OK;
30.08.2023 10:30;0,746;namìøená data OK;
30.08.2023 10:45;0,931;namìøená data OK;
30.08.2023 11:00;0,618;namìøená data OK;
30.08.2023 11:15;0,421;namìøená data OK;
30.08.2023 11:30;0,258;namìøená data OK;
30.08.2023 11:45;0,118;namìøená data OK;
30.08.2023 12:00;0;namìøená data OK;
30.08.2023 12:15;0,001;namìøená data OK;
30.08.2023 12:30;0;namìøená data OK;
30.08.2023 12:45;0,003;namìøená data OK;
30.08.2023 13:00;0,003;namìøená data OK;
30.08.2023 13:15;0,006;namìøená data OK;
30.08.2023 13:30;0,001;namìøená data OK;
30.08.2023 13:45;0,001;namìøená data OK;
30.08.2023 14:00;0;namìøená data OK;
30.08.2023 14:15;0,007;namìøená data OK;
30.08.2023 14:30;0,007;namìøená data OK;
30.08.2023 14:45;0,009;namìøená data OK;
30.08.2023 15:00;0,002;namìøená data OK;
30.08.2023 15:15;0;namìøená data OK;
30.08.2023 15:30;0,003;namìøená data OK;
30.08.2023 15:45;0;namìøená data OK;
30.08.2023 16:00;0;namìøená data OK;
30.08.2023 16:15;0,002;namìøená data OK;
30.08.2023 16:30;0,014;namìøená data OK;
30.08.2023 16:45;0,005;namìøená data OK;
30.08.2023 17:00;0;namìøená data OK;
30.08.2023 17:15;0,012;namìøená data OK;
30.08.2023 17:30;0,009;namìøená data OK;
30.08.2023 17:45;0,05;namìøená data, vıpadek napìtí;
30.08.2023 18:00;0,002;namìøená data OK;
30.08.2023 18:15;0,016;namìøená data OK;
30.08.2023 18:30;0,032;namìøená data OK;
30.08.2023 18:45;0,02;namìøená data OK;
30.08.2023 19:00;0,009;namìøená data OK;
30.08.2023 19:15;0,007;namìøená data OK;
30.08.2023 19:30;0,009;namìøená data OK;
30.08.2023 19:45;0;namìøená data OK;
30.08.2023 20:00;0,007;namìøená data OK;
30.08.2023 20:15;0,011;namìøená data OK;
30.08.2023 20:30;0,01;namìøená data OK;
30.08.2023 20:45;0,006;namìøená data OK;
30.08.2023 21:00;0,004;namìøená data OK;
30.08.2023 21:15;0,004;namìøená data OK;
30.08.2023 21:30;0,004;namìøená data OK;
30.08.2023 21:45;0,004;namìøená data OK;
30.08.2023 22:00;0,001;namìøená data OK;
30.08.2023 22:15;0,003;namìøená data OK;
30.08.2023 22:30;0,003;namìøená data OK;
30.08.2023 22:45;0,005;namìøená data OK;
30.08.2023 23:00;0,003;namìøená data OK;
30.08.2023 23:15;0,004;namìøená data OK;
30.08.2023 23:30;0,004;namìøená data OK;
30.08.2023 23:45;0,005;namìøená data OK;
31.08.2023 00:00;0,004;namìøená data OK;
31.08.2023 00:15;0,004;namìøená data OK;
31.08.2023 00:30;0,003;namìøená data OK;
31.08.2023 00:45;0,004;namìøená data OK;
31.08.2023 01:00;0,005;namìøená data OK;
31.08.2023 01:15;0,004;namìøená data OK;
31.08.2023 01:30;0,004;namìøená data OK;
31.08.2023 01:45;0,005;namìøená data OK;
31.08.2023 02:00;0,004;namìøená data OK;
31.08.2023 02:15;0,004;namìøená data OK;
31.08.2023 02:30;0,002;namìøená data OK;
31.08.2023 02:45;0,003;namìøená data OK;
31.08.2023 03:00;0,004;namìøená data OK;
31.08.2023 03:15;0,004;namìøená data OK;
31.08.2023 03:30;0,003;namìøená data OK;
31.08.2023 03:45;0,002;namìøená data OK;
31.08.2023 04:00;0,005;namìøená data OK;
31.08.2023 04:15;0,003;namìøená data OK;
31.08.2023 04:30;0,004;namìøená data OK;
31.08.2023 04:45;0,002;namìøená data OK;
31.08.2023 05:00;0,005;namìøená data OK;
31.08.2023 05:15;0,003;namìøená data OK;
31.08.2023 05:30;0,004;namìøená data OK;
31.08.2023 05:45;0,004;namìøená data OK;
31.08.2023 06:00;0,005;namìøená data OK;
31.08.2023 06:15;0,004;namìøená data OK;
31.08.2023 06:30;0,005;namìøená data OK;
31.08.2023 06:45;0,003;namìøená data OK;
31.08.2023 07:00;0,004;namìøená data OK;
31.08.2023 07:15;0,004;namìøená data OK;
31.08.2023 07:30;0,002;namìøená data OK;
31.08.2023 07:45;0,003;namìøená data OK;
31.08.2023 08:00;0,004;namìøená data OK;
31.08.2023 08:15;0,004;namìøená data OK;
31.08.2023 08:30;0,013;namìøená data OK;
31.08.2023 08:45;0,005;namìøená data OK;
31.08.2023 09:00;0,004;namìøená data OK;
31.08.2023 09:15;0,004;namìøená data OK;
31.08.2023 09:30;0,002;namìøená data OK;
31.08.2023 09:45;0,006;namìøená data OK;
31.08.2023 10:00;0,011;namìøená data OK;
31.08.2023 10:15;0,012;namìøená data OK;
31.08.2023 10:30;0,002;namìøená data OK;
31.08.2023 10:45;0,007;namìøená data OK;
31.08.2023 11:00;0,001;namìøená data OK;
31.08.2023 11:15;0;namìøená data OK;
31.08.2023 11:30;0,006;namìøená data OK;
31.08.2023 11:45;0;namìøená data OK;
31.08.2023 12:00;0;namìøená data OK;
31.08.2023 12:15;0;namìøená data OK;
31.08.2023 12:30;0;namìøená data OK;
31.08.2023 12:45;0;namìøená data OK;
31.08.2023 13:00;0;namìøená data OK;
31.08.2023 13:15;0;namìøená data OK;
31.08.2023 13:30;0;namìøená data OK;
31.08.2023 13:45;0;namìøená data OK;
31.08.2023 14:00;0;namìøená data OK;
31.08.2023 14:15;0;namìøená data OK;
31.08.2023 14:30;0,008;namìøená data OK;
31.08.2023 14:45;0,014;namìøená data OK;
31.08.2023 15:00;0;namìøená data OK;
31.08.2023 15:15;0;namìøená data OK;
31.08.2023 15:30;0;namìøená data OK;
31.08.2023 15:45;0;namìøená data OK;
31.08.2023 16:00;0;namìøená data OK;
31.08.2023 16:15;0;namìøená data OK;
31.08.2023 16:30;0;namìøená data OK;
31.08.2023 16:45;0;namìøená data OK;
31.08.2023 17:00;0;namìøená data OK;
31.08.2023 17:15;0;namìøená data OK;
31.08.2023 17:30;0;namìøená data OK;
31.08.2023 17:45;0;namìøená data OK;
31.08.2023 18:00;0,04;namìøená data OK;
31.08.2023 18:15;0,002;namìøená data OK;
31.08.2023 18:30;0,008;namìøená data OK;
31.08.2023 18:45;0,004;namìøená data OK;
31.08.2023 19:00;0,004;namìøená data OK;
31.08.2023 19:15;0,011;namìøená data OK;
31.08.2023 19:30;0,009;namìøená data OK;
31.08.2023 19:45;0,009;namìøená data OK;
31.08.2023 20:00;0,009;namìøená data OK;
31.08.2023 20:15;0,01;namìøená data OK;
31.08.2023 20:30;0,011;namìøená data OK;
31.08.2023 20:45;0,008;namìøená data OK;
31.08.2023 21:00;0,002;namìøená data OK;
31.08.2023 21:15;0,004;namìøená data OK;
31.08.2023 21:30;0,005;namìøená data OK;
31.08.2023 21:45;0;namìøená data OK;
31.08.2023 22:00;0,003;namìøená data OK;
31.08.2023 22:15;0,001;namìøená data OK;
31.08.2023 22:30;0,002;namìøená data OK;
31.08.2023 22:45;0;namìøená data OK;
31.08.2023 23:00;0,003;namìøená data OK;
31.08.2023 23:15;0,002;namìøená data OK;
31.08.2023 23:30;0,002;namìøená data OK;
31.08.2023 23:45;0,004;namìøená data OK;
01.09.2023 00:00;0,005;namìøená data OK;
01.09.2023 00:15;0;namìøená data OK;
01.09.2023 00:30;0,002;namìøená data OK;
01.09.2023 00:45;0,004;namìøená data OK;
01.09.2023 01:00;0,004;namìøená data OK;
01.09.2023 01:15;0;namìøená data OK;
01.09.2023 01:30;0,002;namìøená data OK;
01.09.2023 01:45;0,002;namìøená data OK;
01.09.2023 02:00;0,003;namìøená data OK;
01.09.2023 02:15;0,003;namìøená data OK;
01.09.2023 02:30;0,004;namìøená data OK;
01.09.2023 02:45;0,002;namìøená data OK;
01.09.2023 03:00;0,002;namìøená data OK;
01.09.2023 03:15;0,004;namìøená data OK;
01.09.2023 03:30;0,003;namìøená data OK;
01.09.2023 03:45;0,004;namìøená data OK;
01.09.2023 04:00;0,003;namìøená data OK;
01.09.2023 04:15;0,004;namìøená data OK;
01.09.2023 04:30;0,002;namìøená data OK;
01.09.2023 04:45;0,005;namìøená data OK;
01.09.2023 05:00;0,003;namìøená data OK;
01.09.2023 05:15;0,003;namìøená data OK;
01.09.2023 05:30;0,003;namìøená data OK;
01.09.2023 05:45;0,006;namìøená data OK;
01.09.2023 06:00;0,002;namìøená data OK;
01.09.2023 06:15;0,002;namìøená data OK;
01.09.2023 06:30;0,005;namìøená data OK;
01.09.2023 06:45;0,003;namìøená data OK;
01.09.2023 07:00;0,003;namìøená data OK;
01.09.2023 07:15;0,002;namìøená data OK;
01.09.2023 07:30;0,005;namìøená data OK;
01.09.2023 07:45;0,035;namìøená data, vıpadek napìtí;
01.09.2023 08:00;0,012;namìøená data OK;
01.09.2023 08:15;0,012;namìøená data OK;
01.09.2023 08:30;0,009;namìøená data OK;
01.09.2023 08:45;0,012;namìøená data OK;
01.09.2023 09:00;0,011;namìøená data OK;
01.09.2023 09:15;0,011;namìøená data OK;
01.09.2023 09:30;0,006;namìøená data OK;
01.09.2023 09:45;0,005;namìøená data OK;
01.09.2023 10:00;0,003;namìøená data OK;
01.09.2023 10:15;0,005;namìøená data OK;
01.09.2023 10:30;0,002;namìøená data OK;
01.09.2023 10:45;0,002;namìøená data OK;
01.09.2023 11:00;0,006;namìøená data OK;
01.09.2023 11:15;0,004;namìøená data OK;
01.09.2023 11:30;0,003;namìøená data OK;
01.09.2023 11:45;0;namìøená data OK;
01.09.2023 12:00;0,005;namìøená data OK;
01.09.2023 12:15;0,001;namìøená data OK;
01.09.2023 12:30;0;namìøená data OK;
01.09.2023 12:45;0;namìøená data OK;
01.09.2023 13:00;0;namìøená data OK;
01.09.2023 13:15;0;namìøená data OK;
01.09.2023 13:30;0,005;namìøená data OK;
01.09.2023 13:45;0,004;namìøená data OK;
01.09.2023 14:00;0;namìøená data OK;
01.09.2023 14:15;0;namìøená data OK;
01.09.2023 14:30;0,001;namìøená data OK;
01.09.2023 14:45;0;namìøená data OK;
01.09.2023 15:00;0;namìøená data OK;
01.09.2023 15:15;0;namìøená data OK;
01.09.2023 15:30;0;namìøená data OK;
01.09.2023 15:45;0;namìøená data OK;
01.09.2023 16:00;0,004;namìøená data OK;
01.09.2023 16:15;0;namìøená data OK;
01.09.2023 16:30;0,001;namìøená data OK;
01.09.2023 16:45;0;namìøená data OK;
01.09.2023 17:00;0;namìøená data OK;
01.09.2023 17:15;0;namìøená data OK;
01.09.2023 17:30;0,002;namìøená data OK;
01.09.2023 17:45;0,001;namìøená data OK;
01.09.2023 18:00;0;namìøená data OK;
01.09.2023 18:15;0;namìøená data OK;
01.09.2023 18:30;0,023;namìøená data OK;
01.09.2023 18:45;0,038;namìøená data OK;
01.09.2023 19:00;0,018;namìøená data OK;
01.09.2023 19:15;0,005;namìøená data OK;
01.09.2023 19:30;0,012;namìøená data OK;
01.09.2023 19:45;0,026;namìøená data OK;
01.09.2023 20:00;0,013;namìøená data OK;
01.09.2023 20:15;0,01;namìøená data OK;
01.09.2023 20:30;0,008;namìøená data OK;
01.09.2023 20:45;0,001;namìøená data OK;
01.09.2023 21:00;0,004;namìøená data OK;
01.09.2023 21:15;0,005;namìøená data OK;
01.09.2023 21:30;0,004;namìøená data OK;
01.09.2023 21:45;0;namìøená data OK;
01.09.2023 22:00;0,004;namìøená data OK;
01.09.2023 22:15;0,004;namìøená data OK;
01.09.2023 22:30;0,001;namìøená data OK;
01.09.2023 22:45;0,003;namìøená data OK;
01.09.2023 23:00;0,004;namìøená data OK;
01.09.2023 23:15;0,005;namìøená data OK;
01.09.2023 23:30;0,001;namìøená data OK;
01.09.2023 23:45;0,005;namìøená data OK;
02.09.2023 00:00;0,004;namìøená data OK;
02.09.2023 00:15;0,005;namìøená data OK;
02.09.2023 00:30;0;namìøená data OK;
02.09.2023 00:45;0,005;namìøená data OK;
02.09.2023 01:00;0,003;namìøená data OK;
02.09.2023 01:15;0,004;namìøená data OK;
02.09.2023 01:30;0,002;namìøená data OK;
02.09.2023 01:45;0,005;namìøená data OK;
02.09.2023 02:00;0,003;namìøená data OK;
02.09.2023 02:15;0,003;namìøená data OK;
02.09.2023 02:30;0,004;namìøená data OK;
02.09.2023 02:45;0,004;namìøená data OK;
02.09.2023 03:00;0,004;namìøená data OK;
02.09.2023 03:15;0,004;namìøená data OK;
02.09.2023 03:30;0,005;namìøená data OK;
02.09.2023 03:45;0,003;namìøená data OK;
02.09.2023 04:00;0,005;namìøená data OK;
02.09.2023 04:15;0,003;namìøená data OK;
02.09.2023 04:30;0,003;namìøená data OK;
02.09.2023 04:45;0,003;namìøená data OK;
02.09.2023 05:00;0,005;namìøená data OK;
02.09.2023 05:15;0,002;namìøená data OK;
02.09.2023 05:30;0,003;namìøená data OK;
02.09.2023 05:45;0,003;namìøená data OK;
02.09.2023 06:00;0,004;namìøená data OK;
02.09.2023 06:15;0,002;namìøená data OK;
02.09.2023 06:30;0,004;namìøená data OK;
02.09.2023 06:45;0,005;namìøená data OK;
02.09.2023 07:00;0,004;namìøená data OK;
02.09.2023 07:15;0,002;namìøená data OK;
02.09.2023 07:30;0,005;namìøená data OK;
02.09.2023 07:45;0,003;namìøená data OK;
02.09.2023 08:00;0,004;namìøená data OK;
02.09.2023 08:15;0,004;namìøená data OK;
02.09.2023 08:30;0,005;namìøená data OK;
02.09.2023 08:45;0;namìøená data OK;
02.09.2023 09:00;0,006;namìøená data OK;
02.09.2023 09:15;0,003;namìøená data OK;
02.09.2023 09:30;0,005;namìøená data OK;
02.09.2023 09:45;0,009;namìøená data OK;
02.09.2023 10:00;0,009;namìøená data OK;
02.09.2023 10:15;0,013;namìøená data OK;
02.09.2023 10:30;0,014;namìøená data OK;
02.09.2023 10:45;0,007;namìøená data OK;
02.09.2023 11:00;0,013;namìøená data OK;
02.09.2023 11:15;0,014;namìøená data OK;
02.09.2023 11:30;0,015;namìøená data OK;
02.09.2023 11:45;0,005;namìøená data OK;
02.09.2023 12:00;0;namìøená data OK;
02.09.2023 12:15;0;namìøená data OK;
02.09.2023 12:30;0;namìøená data OK;
02.09.2023 12:45;0;namìøená data OK;
02.09.2023 13:00;0;namìøená data OK;
02.09.2023 13:15;0;namìøená data OK;
02.09.2023 13:30;0;namìøená data OK;
02.09.2023 13:45;0;namìøená data OK;
02.09.2023 14:00;0;namìøená data OK;
02.09.2023 14:15;0;namìøená data OK;
02.09.2023 14:30;0,001;namìøená data OK;
02.09.2023 14:45;0,015;namìøená data OK;
02.09.2023 15:00;0,008;namìøená data OK;
02.09.2023 15:15;0,002;namìøená data OK;
02.09.2023 15:30;0;namìøená data OK;
02.09.2023 15:45;0,01;namìøená data OK;
02.09.2023 16:00;0;namìøená data OK;
02.09.2023 16:15;0,005;namìøená data OK;
02.09.2023 16:30;0;namìøená data OK;
02.09.2023 16:45;0;namìøená data OK;
02.09.2023 17:00;0,007;namìøená data OK;
02.09.2023 17:15;0,012;namìøená data OK;
02.09.2023 17:30;0,012;namìøená data OK;
02.09.2023 17:45;0,008;namìøená data OK;
02.09.2023 18:00;0,012;namìøená data OK;
